event_date,event_type,event_name,industry_code,direction,magnitude,window,t0,cum_ind_ret,cum_mkt_ret,CAR
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801880,,,5,2024-12-03,0.019256,0.01216,0.007095
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801110,,,5,2024-12-03,0.033513,0.01216,0.021353
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801890,,,5,2024-12-03,0.039135,0.01216,0.026975
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801050,,,5,2024-12-03,0.009616,0.01216,-0.002545
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801030,,,5,2024-12-03,0.007969,0.01216,-0.004192
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801080,,,20,2024-12-03,-0.010888,-0.003222,-0.007666
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801880,,,20,2024-12-03,-0.013441,-0.003222,-0.010219
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801110,,,20,2024-12-03,0.016926,-0.003222,0.020148
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801890,,,20,2024-12-03,-0.042812,-0.003222,-0.039589
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801050,,,20,2024-12-03,-0.064236,-0.003222,-0.061013
2024-12-03,geopolitical,中国商务部发布2024年第46号公告，加强镓、锗、锑及超硬材料等两用物项对美国出口管制,801030,,,20,2024-12-03,-0.058324,-0.003222,-0.055101
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801780,+,高,1,2024-12-09,0.014374,0.005662,0.008712
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801790,+,高,1,2024-12-09,0.002227,0.005662,-0.003435
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801180,+,高,1,2024-12-09,-0.020247,0.005662,-0.025909
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801710,+,高,1,2024-12-09,0.009733,0.005662,0.004071
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801780,+,高,5,2024-12-09,0.003946,-0.015428,0.019374
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801790,+,高,5,2024-12-09,-0.036751,-0.015428,-0.021323
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801180,+,高,5,2024-12-09,-0.029505,-0.015428,-0.014077
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801710,+,高,5,2024-12-09,-0.010084,-0.015428,0.005345
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801780,+,高,20,2024-12-09,0.026346,-0.044558,0.070904
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801790,+,高,20,2024-12-09,-0.122253,-0.044558,-0.077695
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801180,+,高,20,2024-12-09,-0.164675,-0.044558,-0.120117
2024-12-09,industry_policy,中央政治局会议：适度宽松货币政策+更加积极财政政策,801710,+,高,20,2024-12-09,-0.087374,-0.044558,-0.042816
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801780,+,高,1,2024-12-12,-0.007529,-0.013951,0.006422
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801790,+,高,1,2024-12-12,-0.018902,-0.013951,-0.004951
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801180,+,高,1,2024-12-12,-0.020608,-0.013951,-0.006657
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801710,+,高,1,2024-12-12,-0.003938,-0.013951,0.010014
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801880,+,高,1,2024-12-12,-0.013033,-0.013951,0.000918
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801780,+,高,5,2024-12-12,0.001825,-0.010872,0.012697
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801790,+,高,5,2024-12-12,-0.036692,-0.010872,-0.02582
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801180,+,高,5,2024-12-12,-0.068906,-0.010872,-0.058034
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801710,+,高,5,2024-12-12,-0.047842,-0.010872,-0.03697
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801880,+,高,5,2024-12-12,-0.02292,-0.010872,-0.012048
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801780,+,高,20,2024-12-12,0.015655,-0.064267,0.079922
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801790,+,高,20,2024-12-12,-0.145236,-0.064267,-0.080969
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801180,+,高,20,2024-12-12,-0.192307,-0.064267,-0.12804
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801710,+,高,20,2024-12-12,-0.124603,-0.064267,-0.060336
2024-12-12,industry_policy,中央经济工作会议：明年实施更加积极有为的宏观政策,801880,+,高,20,2024-12-12,-0.077934,-0.064267,-0.013667
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801080,,,1,2025-01-13,0.041317,0.023593,0.017725
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801750,,,1,2025-01-13,0.068904,0.023593,0.045312
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801770,,,1,2025-01-13,0.043488,0.023593,0.019896
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801080,,,5,2025-01-13,0.050921,0.02604,0.024881
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801750,,,5,2025-01-13,0.066166,0.02604,0.040126
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801770,,,5,2025-01-13,0.073199,0.02604,0.047158
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801080,,,20,2025-01-13,0.097165,0.048306,0.048858
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801750,,,20,2025-01-13,0.289064,0.048306,0.240758
2025-01-13,geopolitical,美国商务部BIS发布人工智能扩散框架(Framework for AI Diffusion)临时最终规则，管制先进AI芯片与模型权重出口,801770,,,20,2025-01-13,0.144962,0.048306,0.096656
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801080,-,中,1,2025-01-15,-0.017829,-0.005276,-0.012553
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801770,-,中,1,2025-01-15,0.013855,-0.005276,0.019131
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801750,-,中,1,2025-01-15,-0.005161,-0.005276,0.000115
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801080,-,中,5,2025-01-15,0.026198,-0.006157,0.032355
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801770,-,中,5,2025-01-15,0.06321,-0.006157,0.069367
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801750,-,中,5,2025-01-15,-0.002526,-0.006157,0.003631
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801080,-,中,20,2025-01-15,0.097981,0.028361,0.06962
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801770,-,中,20,2025-01-15,0.117063,0.028361,0.088702
2025-01-15,geopolitical,拜登末期AI芯片出口管制框架：分国别配额限制,801750,-,中,20,2025-01-15,0.234446,0.028361,0.206085
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801080,+,高,1,2025-01-27,-0.017293,-0.009857,-0.007436
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801750,+,高,1,2025-01-27,0.047147,-0.009857,0.057003
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801770,+,高,1,2025-01-27,-0.059138,-0.009857,-0.049281
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801760,+,高,1,2025-01-27,0.035628,-0.009857,0.045484
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801080,+,高,5,2025-01-27,0.034947,0.013116,0.021832
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801750,+,高,5,2025-01-27,0.149886,0.013116,0.13677
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801770,+,高,5,2025-01-27,0.010625,0.013116,-0.00249
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801760,+,高,5,2025-01-27,0.116052,0.013116,0.102936
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801080,+,高,20,2025-01-27,0.062672,0.01366,0.049012
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801750,+,高,20,2025-01-27,0.168878,0.01366,0.155218
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801770,+,高,20,2025-01-27,-0.004765,0.01366,-0.018425
2025-01-27,industry_policy,DeepSeek-R1登顶全球应用榜：中国AI里程碑,801760,+,高,20,2025-01-27,0.075613,0.01366,0.061953
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801780,+,高,1,2025-03-05,0.011642,0.018278,-0.006637
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801790,+,高,1,2025-03-05,0.028614,0.018278,0.010336
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801180,+,高,1,2025-03-05,0.008339,0.018278,-0.00994
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801780,+,高,5,2025-03-05,0.008702,0.010813,-0.002111
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801790,+,高,5,2025-03-05,0.012449,0.010813,0.001636
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801180,+,高,5,2025-03-05,-0.016472,0.010813,-0.027285
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801780,+,高,20,2025-03-05,0.031859,-0.000215,0.032073
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801790,+,高,20,2025-03-05,-1.1e-05,-0.000215,0.000204
2025-03-05,industry_policy,2025政府工作报告：GDP目标5%左右+财政赤字率4%,801180,+,高,20,2025-03-05,-0.051025,-0.000215,-0.050811
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801080,-,高,1,2025-04-02,-0.025002,-0.006734,-0.018268
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801110,-,高,1,2025-04-02,-0.021396,-0.006734,-0.014661
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801880,-,高,1,2025-04-02,-0.018792,-0.006734,-0.012057
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801030,-,高,1,2025-04-02,-0.008745,-0.006734,-0.002011
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801050,-,高,1,2025-04-02,-0.021602,-0.006734,-0.014868
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801890,-,高,1,2025-04-02,-0.0144,-0.006734,-0.007666
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801080,-,高,5,2025-04-02,-0.096951,-0.039244,-0.057707
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801110,-,高,5,2025-04-02,-0.073837,-0.039244,-0.034593
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801880,-,高,5,2025-04-02,-0.092808,-0.039244,-0.053564
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801030,-,高,5,2025-04-02,-0.065967,-0.039244,-0.026722
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801050,-,高,5,2025-04-02,-0.072772,-0.039244,-0.033528
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801890,-,高,5,2025-04-02,-0.093359,-0.039244,-0.054115
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801080,-,高,20,2025-04-02,-0.023496,-0.020357,-0.003139
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801110,-,高,20,2025-04-02,-0.027226,-0.020357,-0.006869
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801880,-,高,20,2025-04-02,-0.009198,-0.020357,0.011159
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801030,-,高,20,2025-04-02,-0.015167,-0.020357,0.00519
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801050,-,高,20,2025-04-02,-0.024915,-0.020357,-0.004558
2025-04-02,geopolitical,特朗普宣布对等关税：对华累计加征54%关税,801890,-,高,20,2025-04-02,-0.019671,-0.020357,0.000686
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801010,-,高,1,2025-04-07,0.055058,-0.054576,0.109634
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801030,-,高,1,2025-04-07,-0.084912,-0.054576,-0.030336
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801050,-,高,1,2025-04-07,-0.093364,-0.054576,-0.038789
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801080,-,高,1,2025-04-07,-0.125475,-0.054576,-0.070899
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801010,-,高,5,2025-04-07,0.040978,-0.026508,0.067487
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801030,-,高,5,2025-04-07,-0.040066,-0.026508,-0.013558
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801050,-,高,5,2025-04-07,-0.020188,-0.026508,0.00632
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801080,-,高,5,2025-04-07,-0.031985,-0.026508,-0.005477
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801010,-,高,20,2025-04-07,0.017205,-0.002229,0.019434
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801030,-,高,20,2025-04-07,0.00288,-0.002229,0.005109
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801050,-,高,20,2025-04-07,-0.003185,-0.002229,-0.000956
2025-04-04,geopolitical,中国反制：对美所有商品加征34%关税,801080,-,高,20,2025-04-07,0.002834,-0.002229,0.005063
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801080,-,高,1,2025-04-07,-0.125475,-0.054576,-0.070899
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801790,-,高,1,2025-04-07,-0.076515,-0.054576,-0.02194
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801750,-,高,1,2025-04-07,-0.118812,-0.054576,-0.064236
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801730,-,高,1,2025-04-07,-0.11779,-0.054576,-0.063214
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801880,-,高,1,2025-04-07,-0.115027,-0.054576,-0.060451
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801080,-,高,5,2025-04-07,-0.031985,-0.026508,-0.005477
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801790,-,高,5,2025-04-07,-0.048343,-0.026508,-0.021835
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801750,-,高,5,2025-04-07,-0.049004,-0.026508,-0.022496
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801730,-,高,5,2025-04-07,-0.073561,-0.026508,-0.047053
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801880,-,高,5,2025-04-07,-0.038254,-0.026508,-0.011746
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801080,-,高,20,2025-04-07,0.002834,-0.002229,0.005063
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801790,-,高,20,2025-04-07,-0.01733,-0.002229,-0.015101
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801750,-,高,20,2025-04-07,0.004953,-0.002229,0.007182
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801730,-,高,20,2025-04-07,-0.023243,-0.002229,-0.021015
2025-04-07,market_event,A股黑色星期一：沪指跌7.34%创业板跌12.5%,801880,-,高,20,2025-04-07,0.017983,-0.002229,0.020211
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801780,+,高,1,2025-05-07,0.026172,0.011646,0.014526
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801790,+,高,1,2025-05-07,0.013119,0.011646,0.001474
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801180,+,高,1,2025-05-07,0.009233,0.011646,-0.002413
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801710,+,高,1,2025-05-07,0.009722,0.011646,-0.001924
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801780,+,高,5,2025-05-07,0.066334,0.03536,0.030974
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801790,+,高,5,2025-05-07,0.060078,0.03536,0.024718
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801180,+,高,5,2025-05-07,0.002063,0.03536,-0.033296
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801710,+,高,5,2025-05-07,0.012805,0.03536,-0.022555
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801780,+,高,20,2025-05-07,0.075429,0.018121,0.057308
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801790,+,高,20,2025-05-07,0.04158,0.018121,0.023459
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801180,+,高,20,2025-05-07,-0.008283,0.018121,-0.026404
2025-05-07,monetary_policy,央行一揽子宽松：降准0.5个百分点+降息10bp,801710,+,高,20,2025-05-07,-0.00265,0.018121,-0.02077
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801780,+,高,1,2025-05-20,0.00908,0.01012,-0.00104
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801790,+,高,1,2025-05-20,0.000961,0.01012,-0.009159
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801180,+,高,1,2025-05-20,-0.006411,0.01012,-0.016531
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801710,+,高,1,2025-05-20,0.002062,0.01012,-0.008058
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801780,+,高,5,2025-05-20,0.007072,-0.009736,0.016808
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801790,+,高,5,2025-05-20,-0.01727,-0.009736,-0.007534
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801180,+,高,5,2025-05-20,-0.023546,-0.009736,-0.01381
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801710,+,高,5,2025-05-20,-0.020376,-0.009736,-0.01064
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801780,+,高,20,2025-05-20,0.051272,-0.000561,0.051832
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801790,+,高,20,2025-05-20,0.017884,-0.000561,0.018445
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801180,+,高,20,2025-05-20,-0.029638,-0.000561,-0.029077
2025-05-20,monetary_policy,LPR双降：1年期降至3.00%(-10bp)5年期降至3.50%(-10bp),801710,+,高,20,2025-05-20,-0.042783,-0.000561,-0.042222
